SK_ID_CURR,N_BUREAU_LOANS,N_BUREAU_ACTIVE,N_BUREAU_BAD_DEBT,AVG_BUREAU_CREDIT_SUM
403374,4,2,0,84679.31
403375,2,0,0,35802.0
403376,9,3,0,471276.84
403378,1,0,0,493200.0
403380,12,6,0,299675.12
403381,5,2,0,48169.824
403382,49,2,0,101527.58
403383,1,1,0,38245.5
403384,4,3,0,261886.5
403385,3,0,0,104130.0
403386,4,1,0,124347.375
403387,1,0,0,202500.0
403388,8,3,0,334533.94
403389,3,1,0,757500.0
403390,3,3,0,409546.75
403391,14,5,0,388283.0
403392,1,1,0,9000.0
403394,7,2,0,154068.12
403395,8,3,0,109306.484
403397,2,0,0,28539.0
403399,7,4,0,114785.36
403400,5,3,0,1.79595e+06
403401,12,5,0,178773.62
403402,5,1,0,397780.2
403403,2,1,0,125725.5
403405,9,2,0,184521.06
403406,2,1,0,96267.6
403407,2,1,0,3.195e+06
403408,1,1,0,126085.5
403409,12,3,0,309939.97
403410,3,1,0,566661.06
403411,18,5,0,189008.81
403412,5,1,0,226602.9
403413,7,2,0,333768.22
403414,1,1,0,101601.0
403415,5,3,0,186331.5
403416,7,5,0,350164.28
403417,1,1,0,130396.41
403418,3,0,0,24222.646
403419,2,1,0,1.8997875e+06
403420,13,2,0,672229.25
403422,1,1,0,382500.0
403423,6,6,0,285621.0
403424,2,1,0,114417.0
403425,1,1,0,1.1295e+06
403426,2,0,0,78929.59
403427,1,0,0,91363.5
403428,1,0,0,32787.0
403429,4,3,0,294964.88
403430,4,2,0,330871.5
403431,4,2,0,373162.5
403432,1,0,0,288000.0
403433,5,1,0,338865.3
403434,7,2,0,817385.94
403435,4,1,0,102812.625
403436,6,2,0,282337.5
403437,4,2,0,226491.75
403438,2,0,0,131562.0
403439,8,2,0,1.0492735e+06
403440,11,5,0,211714.19
403441,4,4,0,402750.0
403442,9,4,0,366149.0
403443,2,0,0,557210.25
403444,3,0,0,153601.08
403445,8,1,0,643930.3
403446,9,2,0,637322.5
403448,1,1,0,67500.0
403449,3,1,0,142500.0
403450,1,1,0,114385.5
403452,18,6,0,256439.75
403453,8,1,0,136004.48
403454,3,2,0,176655.0
403455,20,6,0,142750.97
403456,3,2,0,121935.0
403457,4,1,0,54734.625
403458,5,2,0,81935.28
403459,6,1,0,277441.5
403460,5,2,0,390038.8
403461,9,3,0,657103.5
403462,5,2,0,968400.0
403463,9,2,0,950026.0
403464,2,1,0,877025.25
403465,14,6,0,410432.25
403466,4,1,0,1.5183228e+06
403467,2,1,0,148500.0
403468,1,1,0,450000.0
403469,4,0,0,71410.5
403470,5,2,0,924619.5
403472,2,0,0,791662.5
403473,7,2,0,132560.52
403474,8,2,0,307456.5
403475,9,5,0,259380.0
403476,9,5,0,199475.0
403477,5,2,0,170360.1
403478,23,5,0,384307.47
403479,9,2,0,512671.5
403481,3,1,0,592072.75
403482,3,0,0,113220.0
403483,6,2,0,785587.5
403484,2,2,0,308079.0
403485,1,0,0,74727.0
403487,3,2,0,410602.5
403488,5,3,0,152694.78
403489,4,1,0,376585.56
403490,2,0,0,1.125e+06
403491,3,2,0,429978.0
403492,9,2,0,676579.5
403493,1,0,0,239580.0
403494,10,6,0,337088.7
403495,3,2,0,1.075035e+06
403497,2,1,0,450000.0
403498,3,0,0,204000.0
403499,3,1,0,137362.27
403500,5,3,0,820974.6
403501,5,3,0,702000.0
403502,10,3,0,286886.06
403503,3,0,0,28884.0
403504,16,5,0,690907.06
403506,2,0,0,63292.5
403507,10,3,0,225545.7
403508,3,2,0,1.845e+06
403509,8,3,0,287462.8
403510,7,5,0,210684.86
403511,4,1,0,35709.75
403512,1,0,0,64979.1
403513,7,1,0,118805.516
403514,3,3,0,25192.38
403515,7,3,0,405000.0
403516,6,1,0,98680.5
403517,7,2,0,222764.14
403518,4,1,0,183342.38
403519,3,2,0,214755.0
403520,15,4,0,139241.19
403521,2,0,0,100932.75
403522,1,1,0,7.6977e+06
403523,3,1,0,673957.5
403524,8,5,0,171959.97
403525,9,3,0,216008.67
403526,6,4,0,3.1913438e+06
403527,3,1,0,186351.42
403528,6,0,0,68635.875
403529,8,2,0,121014.625
403530,1,1,0,180000.0
403531,2,1,0,830250.0
403532,13,5,0,385154.94
403533,11,4,0,235449.81
403534,7,4,0,83387.125
403535,3,1,0,532500.0
403536,3,1,0,163845.39
403537,12,5,0,160676.67
403538,3,2,0,31545.0
403539,2,1,0,344250.0
403540,2,2,0,113364.0
403541,9,6,0,268168.5
403542,10,5,0,229238.53
403543,8,3,0,237279.38
403544,5,3,0,279552.78
403545,10,4,0,116686.8
403547,5,1,0,84375.0
403548,5,0,0,86652.0
403549,3,3,0,1.8607356e+06
403550,11,3,0,268085.88
403551,5,3,0,424271.8
403552,7,2,0,166343.14
403553,2,1,0,263711.25
403555,3,3,0,76500.0
403556,9,2,0,227988.19
403557,8,1,0,136868.06
403558,7,2,0,54864.0
403559,4,2,0,1.5432728e+06
403560,7,4,0,480387.84
403561,7,4,0,241071.42
403562,1,1,0,67500.0
403563,1,1,0,169722.0
403564,4,2,0,252663.75
403565,1,1,0,3.6e+06
403566,7,2,0,510665.16
403567,1,1,0,208800.0
403568,10,3,0,84189.2
403569,17,6,0,410481.25
403570,1,0,0,44788.5
403571,9,4,0,106585.875
403572,9,2,0,373607.0
403573,1,1,0,128686.5
403574,7,1,0,256801.5
403575,4,2,0,604125.0
403576,8,2,0,186644.81
403577,4,1,0,154822.5
403578,7,4,0,294204.22
403579,5,2,0,1.5179211e+06
403580,11,5,0,248015.0
403581,4,2,0,382071.38
403583,9,1,0,439530.5
403584,7,4,0,120146.14
403586,13,5,0,435764.78
403587,5,3,0,422450.1
403588,4,2,0,343886.62
403589,15,4,0,145240.56
403590,1,0,0,76192.65
403591,3,3,0,289500.0
403592,6,4,0,277620.75
403593,3,2,0,214776.61
403594,4,2,0,103521.14
403595,14,8,0,135510.39
403597,6,1,0,135311.02
403598,3,3,0,430224.0
403599,9,4,0,167550.9
403601,1,1,0,963000.0
403602,1,1,0,291708.0
403604,1,1,0,296790.84
403605,6,0,0,58922.848
403607,3,0,0,1.0228605e+06
403609,1,0,0,143019.0
403611,6,2,0,593494.5
403613,2,0,0,159324.75
403614,13,4,0,203080.08
403615,11,7,0,99452.05
403616,9,2,0,2.847613e+06
403617,6,4,0,296035.5
403618,2,1,0,678082.5
403619,11,2,0,276942.28
403620,5,3,0,425783.7
403621,3,0,0,122845.27
403623,3,1,0,76396.5
403625,1,0,0,4500.0
403626,5,2,0,409928.62
403627,1,0,0,211995.0
403628,3,2,0,302336.88
403630,1,0,0,62100.0
403631,1,0,0,270000.0
403632,14,4,0,420474.94
403634,1,0,0,2.25e+06
403635,3,3,0,417870.0
403636,1,0,0,40500.0
403637,4,3,0,208748.66
403638,5,2,0,788757.3
403639,6,3,0,552328.5
403640,3,1,0,106920.0
403641,5,2,0,146970.0
403642,7,3,0,4.4171805e+06
403643,2,1,0,29365.11
403644,6,3,0,1.708599e+06
403645,4,2,0,489263.97
403646,2,2,0,54203.51
403647,4,1,0,178194.38
403648,1,0,0,77460.3
403650,2,1,0,30255.75
403651,6,4,0,316928.03
403652,2,1,0,232132.5
403653,4,0,0,225000.0
403654,6,0,0,111431.74
403655,4,2,0,247500.0
403656,3,1,0,50757.0
403657,11,3,0,797117.8
403658,11,2,0,934201.6
403659,4,3,0,143246.25
403660,2,1,0,1.023651e+06
403661,16,6,0,157564.02
403662,4,1,0,474770.25
403663,8,3,0,139974.16
403664,2,0,0,94239.0
403665,6,2,0,820787.25
403666,4,1,0,352912.75
403667,2,1,0,12301.425
403668,2,2,0,2.03625e+06
403669,11,3,0,392715.0
403670,1,1,0,1.338057e+06
403671,7,6,0,183145.5
403672,14,6,0,1.2092179e+06
403673,3,1,0,1.95e+06
403675,2,2,0,448413.75
403676,2,0,0,30541.5
403677,1,0,0,724500.0
403678,5,4,0,314100.0
403679,10,4,0,331914.6
403680,7,2,0,407058.44
403681,1,0,0,58522.5
403682,2,1,0,2.097e+06
403683,17,6,0,293211.7
403684,6,3,0,385500.0
403685,4,0,0,50707.125
403686,4,3,0,2.314358e+06
403687,1,1,0,0.0
403689,1,1,0,449770.5
403690,3,3,0,180000.0
403691,4,4,0,471836.25
403692,6,2,0,191147.25
403693,4,2,0,213750.0
403694,3,1,0,165000.0
403695,3,2,0,296355.0
403696,1,0,0,135000.0
403697,3,2,0,365550.0
403699,4,2,0,152357.4
403700,10,4,0,489019.1
403703,6,4,0,161021.69
403704,5,2,0,401395.5
403705,12,4,0,312231.75
403707,3,0,0,168000.0
403708,4,4,0,78750.0
403710,4,0,0,371250.0
403711,7,3,0,356079.84
403712,1,0,0,24718.5
403713,5,1,0,158728.14
403714,4,2,0,444055.75
403715,7,6,0,334872.66
403716,7,1,0,118211.14
403717,8,6,0,1.9725812e+06
403718,3,1,0,206775.0
403719,11,1,0,124650.48
403720,3,2,0,330685.7
403721,1,0,0,121662.0
403722,2,0,0,137633.88
403723,3,1,0,147502.95
403724,1,0,0,139536.0
403725,2,2,0,1.875456e+06
403726,8,2,0,113600.484
403727,6,3,0,132618.67
403728,1,0,0,40437.0
403729,18,5,0,119253.445
403730,3,3,0,168405.0
403731,1,1,0,102060.0
403732,1,0,0,61291.62
403733,3,2,0,304050.0
403734,3,1,0,495210.0
403735,5,0,0,74169.9
403737,2,1,0,1.198872e+06
403738,3,0,0,255000.0
403739,4,3,0,466863.75
403741,7,2,0,601909.7
403742,5,4,0,218010.6
403743,8,5,0,187031.25
403745,7,5,0,843812.6
403746,4,2,0,487843.88
403747,3,2,0,131460.0
403748,5,4,0,315999.06
403750,6,3,0,112254.0
403751,1,0,0,315000.0
403752,1,1,0,56205.0
403753,10,4,0,404766.72
403754,3,1,0,645000.0
403755,4,4,0,640990.1
403756,4,0,0,110576.25
403757,13,7,0,56376.336
403759,3,1,0,281399.1
403760,1,1,0,225000.0
403761,2,1,0,1.066932e+06
403762,6,3,0,615957.0
403763,1,1,0,90000.0
403764,3,2,0,240000.0
403766,2,1,0,675000.0
403767,4,1,0,128452.84
403768,2,0,0,276682.5
403769,4,4,0,8.1219375e+06
403770,10,4,0,1.2096075e+06
403771,1,1,0,67500.0
403772,7,1,0,202737.39
403773,3,0,0,33942.406
403774,4,3,0,169304.62
403775,3,2,0,239439.75
403776,7,2,0,165531.86
403777,4,1,0,33337.125
403778,12,5,0,215574.0
403779,4,0,0,93785.98
403780,4,0,0,102333.83
403781,3,1,0,133701.52
403782,9,2,0,83907.0
403783,2,1,0,107190.0
403784,3,1,0,138867.0
403785,3,2,0,901963.5
403786,2,1,0,1.4472922e+06
403787,3,1,0,1.5011835e+06
403788,1,0,0,219897.0
403789,1,0,0,0.0
403790,7,4,0,1.0922142e+06
403791,9,6,0,764386.0
403792,5,3,0,332819.1
403793,3,2,0,102489.0
403795,1,0,0,450000.0
403797,1,1,0,67500.0
403798,8,2,0,441928.7
403799,4,3,0,1.3643674e+06
403800,2,0,0,210325.5
403801,3,1,0,714795.0
403802,12,6,0,505679.53
403804,1,0,0,106962.75
403805,4,1,0,490498.88
403806,3,2,0,232359.0
403807,11,2,0,49183.85
403808,5,3,0,381466.8
403809,5,2,0,242100.0
403810,2,1,0,184005.0
403811,12,4,0,875781.0
403812,2,1,0,15658.875
403813,2,0,0,60977.746
403814,10,3,0,230605.8
403815,3,1,0,15490.5
403816,1,0,0,68274.0
403817,10,3,0,121260.11
403819,3,1,0,5.634474e+06
403820,5,2,0,156664.84
403821,9,1,0,584628.0
403823,3,1,0,156000.0
403824,8,3,0,204193.69
403825,3,1,0,207253.5
403826,10,2,0,163004.84
403827,2,0,0,135000.0
403828,1,1,0,225000.0
403829,2,0,0,117877.5
403831,2,2,0,2.6145e+06
403832,1,0,0,119250.0
403833,3,2,0,3.3156e+06
403835,5,3,0,117506.58
403836,3,1,0,900000.0
403837,11,3,0,66549.77
403838,5,2,0,1.753236e+06
403839,6,3,0,784129.5
403840,10,2,0,405687.6
403842,4,3,0,170528.62
403843,5,2,0,189091.8
403844,2,2,0,87750.0
403847,1,1,0,89100.0
403848,5,1,0,1.2718701e+06
403849,3,1,0,78990.0
403850,7,0,0,119906.02
403851,1,1,0,1.7211555e+06
403852,6,3,0,788425.5
403853,2,0,0,39264.75
403855,12,4,0,573308.3
403856,7,4,0,188301.67
403857,9,3,0,42636.0
403858,1,0,0,37246.5
403859,2,1,0,292500.0
403860,10,4,0,186245.25
403861,1,0,0,118143.36
403862,6,2,0,129516.75
403863,6,3,0,37116.75
403864,7,2,0,186062.86
403865,1,0,0,589500.0
403867,4,4,0,158245.88
403868,12,2,0,139230.98
403869,4,2,0,424274.2
403870,6,2,0,221244.75
403871,2,1,0,141738.75
403873,3,0,0,902910.0
403875,3,1,0,272778.0
403876,26,7,0,197539.58
403878,7,4,0,147537.52
403879,3,1,0,156930.0
403880,3,2,0,124660.5
403881,16,5,0,116311.086
403882,5,1,0,225000.0
403883,6,0,0,37020.555
403884,3,0,0,65614.62
403887,1,0,0,115663.5
403888,5,3,0,313605.0
403891,15,3,0,299249.7
403892,5,1,0,341064.9
403893,13,0,0,310519.38
403894,9,3,0,130272.305
403895,4,1,0,108382.5
403896,12,1,0,69893.25
403897,1,1,0,48253.5
403898,5,2,0,257106.6
403899,3,3,0,1.1415e+06
403900,11,5,0,115535.45
403901,16,2,0,67950.17
403902,10,4,0,1.025365e+06
403903,3,1,0,363232.62
403904,1,0,0,92565.0
403906,2,0,0,17605.395
403907,15,2,0,250123.06
403908,3,1,0,108535.5
403909,1,0,0,159304.5
403910,1,1,0,117000.0
403911,3,3,0,166203.0
403913,7,5,0,98319.195
403914,9,0,0,690044.5
403915,4,0,0,94969.125
403916,4,2,0,270690.62
403917,2,1,0,778918.5
403918,7,3,0,498254.78
403919,12,6,0,577076.75
403921,23,10,0,836779.2
403922,2,2,0,126000.0
403923,7,4,0,645750.0
403925,8,5,0,127550.58
403927,5,1,0,606216.6
403928,2,2,0,91158.81
403929,3,3,0,267468.0
403930,1,1,0,270000.0
403931,3,1,0,2.69679e+06
403932,2,1,0,384300.0
403933,23,5,0,499790.7
403934,18,13,0,319057.75
403935,1,0,0,29574.0
403936,6,4,0,132375.0
403937,5,2,0,166307.4
403938,2,0,0,138075.75
403939,3,1,0,195652.02
403940,1,0,0,1.575e+06
403941,1,0,0,310500.0
403942,17,6,0,144991.69
403943,4,3,0,330663.25
403945,3,0,0,172188.0
403946,5,3,0,132520.95
403947,3,3,0,157500.0
403949,2,2,0,540000.0
403950,1,1,0,83250.0
403951,2,1,0,290056.47
403952,9,4,0,261454.67
403953,9,1,0,620472.5
403954,2,1,0,136575.0
403956,9,4,0,468630.34
403957,5,3,0,116821.73
403958,10,2,0,460209.6
403959,3,0,0,376500.0
403960,13,4,0,112208.195
403961,2,1,0,274500.0
403963,7,2,0,1.346957e+06
403964,1,1,0,67500.0
403965,6,3,0,497250.0
403966,3,3,0,165440.14
403967,2,0,0,145833.75
403968,3,1,0,55718.715
403969,15,5,0,222042.67
403970,6,1,0,557830.5
403971,12,3,0,164077.12
403973,9,5,0,157014.03
403974,2,2,0,99000.0
403976,2,1,0,133355.25
403978,5,2,0,86508.0
403979,7,2,0,759059.4
403980,10,3,0,73875.836
403981,4,2,0,885375.0
403982,6,2,0,135326.25
403983,5,2,0,248195.16
403984,2,1,0,137880.0
403985,6,4,0,690861.1
403986,12,7,0,525379.5
403987,8,4,0,657369.56
403988,2,0,0,74463.75
403989,8,6,0,486980.1
403990,3,2,0,119605.5
403991,9,3,0,180075.0
403992,10,3,0,348497.84
403993,5,2,0,282996.0
403994,2,1,0,79425.0
403995,8,0,0,176464.58
403996,2,0,0,95557.5
403997,4,2,0,671400.0
403999,4,1,0,193083.75
404000,5,0,0,73251.0
404001,19,5,0,288265.62
404002,1,0,0,63139.5
404004,9,5,0,349500.0
404005,1,0,0,31311.0
404007,13,2,0,67337.65
404008,6,3,0,905421.0
404009,10,9,0,566125.6
404011,5,2,0,63575.1
404012,2,2,0,84375.0
404013,5,3,0,288558.0
404014,6,3,0,486755.25
404015,3,1,0,4.6658835e+06
404016,2,0,0,204394.5
404017,5,2,0,223263.0
404018,15,4,0,259020.14
404019,7,2,0,130533.43
404020,4,1,0,112851.0
404021,2,0,0,111565.266
404023,4,2,0,744553.8
404024,3,1,0,98056.16
404025,3,1,0,76275.0
404026,5,4,0,234330.3
404027,2,0,0,42000.75
404028,6,4,0,1.5296064e+06
404029,2,2,0,438412.5
404031,10,4,0,782879.75
404032,5,2,0,52647.03
404034,3,0,0,71146.5
404035,2,0,0,65482.83
404036,5,3,0,299574.3
404037,4,4,0,204557.62
404038,1,1,0,135000.0
404039,5,3,0,153760.4
404040,12,4,0,360739.88
404041,3,2,0,540000.0
404042,13,8,0,258621.92
404043,7,2,0,1.1452466e+06
404044,6,4,0,243075.0
404045,6,2,0,621422.25
404046,1,1,0,900000.0
404047,5,3,0,390955.16
404049,3,2,0,157725.0
404050,28,5,0,21696.428
404051,2,0,0,47950.65
404052,5,2,0,153063.9
404053,4,1,0,328287.38
404054,3,0,0,89214.6
404055,7,3,0,547135.06
404056,3,1,0,256267.5
404057,2,1,0,1.2951e+06
404058,16,4,0,129267.28
404059,5,2,0,112937.96
404060,2,1,0,269662.5
404061,8,4,0,263438.8
404062,9,3,0,246634.5
404063,4,1,0,60795.64
404064,1,0,0,36409.32
404065,9,5,0,105143.5
404066,5,4,0,292029.3
404067,5,0,0,421904.44
404068,4,1,0,358246.8
404069,3,1,0,196622.7
404070,1,0,0,161500.5
404071,1,0,0,174420.0
404072,5,0,0,126945.0
404073,5,2,0,408974.4
404074,8,3,0,376049.8
404075,2,2,0,254250.0
404077,4,0,0,109159.875
404078,2,0,0,67196.25
404079,6,2,0,515518.34
404080,12,4,0,392801.97
404081,7,2,0,495365.16
404082,7,4,0,414091.28
404083,5,0,0,56173.52
404084,2,1,0,109350.0
404085,6,4,0,159750.0
404086,2,1,0,175500.0
404087,4,2,0,250207.88
404088,7,3,0,670283.4
404089,23,19,0,621136.8
404091,2,0,0,32935.5
404092,7,3,0,439824.44
404093,16,8,0,122752.22
404096,1,1,0,0.0
404097,2,1,0,239575.5
404099,2,1,0,450000.0
404100,9,3,0,102050.39
404101,20,9,0,208362.62
404102,5,1,0,439862.4
404103,8,6,0,446679.75
404104,4,2,0,184225.5
404106,10,5,0,79915.08
404108,8,3,0,226152.0
404109,1,0,0,540000.0
404110,1,0,0,900000.0
404111,5,0,0,165583.8
404113,1,0,0,37656.0
404114,1,0,0,39579.84
404115,4,4,0,352236.38
404116,6,1,0,294372.4
404117,2,1,0,1.006488e+06
404118,10,4,0,545632.75
404119,2,0,0,307494.0
404120,3,0,0,117615.0
404121,3,1,0,102279.0
404123,1,1,0,8.622675e+06
404124,1,1,0,483300.0
404125,12,2,0,151986.52
404126,5,0,0,47077.13
404127,11,2,0,126248.32
404129,1,0,0,20295.0
404130,3,3,0,723000.0
404131,11,4,0,157515.95
404133,6,1,0,73262.25
404134,3,0,0,76840.06
404135,4,3,0,251212.5
404136,24,6,0,194202.12
404137,3,3,0,157500.0
404138,6,3,0,84537.836
404139,5,3,0,1.395819e+06
404140,4,2,0,459385.88
404141,4,2,0,981318.4
404143,24,17,0,662625.3
404144,3,1,0,247908.0
404145,4,0,0,54411.75
404146,5,3,0,220923.0
404147,1,0,0,92907.0
404148,3,3,0,189000.0
404150,11,6,0,567056.9
404151,1,1,0,450000.0
404152,1,1,0,178906.5
404153,2,0,0,88776.0
404154,6,2,0,178616.25
404155,2,0,0,65432.25
404156,1,1,0,85500.0
404157,6,3,0,279837.22
404158,2,1,0,24752.25
404159,6,2,0,1.392306e+06
404160,5,0,0,325671.25
404161,9,3,0,905568.1
404163,7,6,0,296482.6
404164,1,1,0,466200.0
404165,2,2,0,92200.5
404166,2,2,0,213480.0
404167,2,0,0,22592.25
404168,5,1,0,427526.1
404169,1,0,0,22765.5
404172,7,2,0,410907.84
404173,9,2,0,358267.94
404174,9,4,0,248100.5
404175,11,1,0,80876.25
404176,3,1,0,102244.74
404177,3,2,0,189102.0
404178,12,4,0,181247.81
404179,17,1,0,119490.88
404180,10,2,0,185719.34
404182,2,2,0,809840.25
404183,7,2,0,287065.78
404184,6,3,0,315947.25
404185,1,0,0,121950.0
404186,20,4,0,282916.16
404188,2,1,0,81742.5
404189,3,2,0,201396.0
404190,6,4,0,1.150125e+06
404191,14,7,0,278193.3
404192,4,1,0,597600.0
404193,6,2,0,482000.25
404194,4,0,0,264299.2
404195,10,1,0,55728.438
404197,2,1,0,149838.97
404198,6,3,0,596703.0
404199,2,1,0,38290.5
404200,2,0,0,463368.3
404201,1,1,0,95220.0
404202,3,3,0,202034.3
404203,2,1,0,256500.0
404204,2,1,0,180000.0
404205,4,3,0,248485.5
404206,2,1,0,52842.78
404207,15,4,0,202980.0
404208,10,3,0,1.118867e+06
404209,8,6,0,171509.7
404210,6,2,0,68791.99
404211,4,2,0,469125.0
404212,3,3,0,161659.16
404214,6,2,0,674369.25
404215,3,2,0,121225.5
404217,3,0,0,42853.5
404219,6,2,0,220701.0
404220,4,1,0,385972.0
404222,2,2,0,259200.0
404223,1,0,0,67142.7
404226,3,1,0,1.806e+06
404227,7,3,0,720288.9
404229,14,6,0,261373.83
404230,3,1,0,246000.0
404233,1,1,0,360000.0
404235,6,1,0,399887.6
404236,3,1,0,68308.86
404237,2,1,0,68850.0
404238,17,9,0,198791.78
404239,11,1,0,300932.6
404240,18,3,0,156386.28
404242,11,3,0,109508.32
404243,3,0,0,68352.36
404244,2,0,0,21676.838
404246,6,2,0,267315.0
404247,1,0,0,141570.0
404248,6,2,0,490151.25
404249,1,0,0,409500.0
404250,6,1,0,270000.0
404251,2,1,0,1.56825e+06
404254,1,0,0,112500.0
404257,5,1,0,701919.0
404258,1,1,0,735750.0
404259,7,2,0,89251.07
404261,6,3,0,103322.09
404262,4,1,0,135053.34
404263,8,3,0,294997.5
404264,2,2,0,56250.0
404265,8,2,0,201848.62
404266,3,3,0,179248.36
404267,15,8,0,256226.23
404268,3,0,0,48719.52
404269,1,1,0,112500.0
404270,8,3,0,341483.62
404271,6,2,0,272250.0
404272,3,0,0,101926.19
404273,3,1,0,104786.1
404274,2,1,0,619506.0
404275,1,1,0,3.15e+06
404276,2,1,0,495000.0
404277,1,1,0,1.3275e+06
404278,2,1,0,1.465875e+06
404280,1,0,0,92133.0
404281,1,1,0,180000.0
404282,3,2,0,616192.5
404283,8,3,0,1.221885e+06
404284,5,2,0,312281.16
404285,2,2,0,1.485e+06
404286,3,2,0,344175.0
404287,7,2,0,214009.42
404288,3,2,0,432000.0
404289,8,1,0,1.2444761e+06
404290,5,4,0,122761.8
404291,4,0,0,70548.75
404292,1,1,0,391500.0
404293,4,1,0,99998.13
404294,3,2,0,702801.8
404295,3,1,0,101594.46
404296,15,6,0,110777.4
404298,1,1,0,180000.0
404299,14,3,0,161373.22
404300,5,2,0,134893.9
404301,2,1,0,209250.0
404302,4,2,0,342411.75
404303,7,5,0,536600.8
404304,15,5,0,308891.84
404305,2,1,0,202500.0
404306,4,2,0,66549.58
404309,10,3,0,88823.07
404310,3,3,0,396000.0
404311,2,2,0,60081.684
404312,7,4,0,464500.94
404313,3,0,0,63436.5
404315,6,4,0,51983.03
404316,3,1,0,612105.0
404317,3,2,0,243000.0
404318,6,1,0,291977.1
404319,6,4,0,847500.0
404320,1,1,0,180000.0
404321,3,0,0,82036.09
404322,1,1,0,6.3e+06
404323,5,2,0,3.195e+06
404324,10,4,0,933492.2
404325,3,1,0,243900.0
404327,7,4,0,109779.43
404328,2,0,0,99623.25
404329,6,1,0,421344.75
404330,2,1,0,333000.0
404331,5,0,0,89069.55
404332,10,2,0,646731.4
404333,1,1,0,108415.62
404334,3,1,0,81670.695
404335,12,5,0,360840.38
404337,1,1,0,45000.0
404338,6,2,0,156841.5
404339,5,2,0,3.1095e+06
404340,7,1,0,419990.16
404341,5,2,0,324900.0
404342,7,1,0,141288.48
404343,5,2,0,101349.92
404344,5,3,0,475464.9
404346,5,1,0,159309.17
404347,1,1,0,0.0
404348,10,7,0,199757.7
404349,6,2,0,673213.5
404350,3,1,0,45267.465
404351,5,0,0,74142.0
404352,3,1,0,326052.62
404353,3,2,0,266182.5
404354,4,2,0,2.8681695e+06
404355,4,1,0,140861.25
404356,12,2,0,170085.38
404357,7,3,0,426547.22
404358,3,2,0,131340.0
404359,2,0,0,74274.93
404360,1,1,0,315000.0
404361,6,3,0,353377.5
404363,7,3,0,152931.05
404365,4,1,0,153103.5
404366,6,5,0,196238.98
404368,7,3,0,629425.9
404369,11,4,0,173846.66
404370,9,3,0,556828.75
404371,1,1,0,67500.0
404373,10,8,0,392044.5
404374,2,1,0,560250.0
404375,12,6,0,529615.1
404376,6,0,0,104368.5
404377,3,1,0,325084.97
404378,7,3,0,373608.66
404380,3,2,0,135000.0
404381,13,10,0,189103.9
404382,5,3,0,94982.95
404383,6,4,0,313416.75
404384,7,2,0,119364.45
404385,3,1,0,718328.8
404386,7,2,0,47504.938
404387,5,0,0,529128.0
404388,9,2,0,960945.0
404389,13,2,0,124238.08
404391,3,0,0,1.922328e+06
404392,2,1,0,139500.0
404393,11,1,0,73240.51
404394,2,1,0,216408.95
404395,9,4,0,71280.84
404396,9,5,0,194521.5
404397,8,3,0,1.416375e+06
404398,3,2,0,218053.42
404399,6,3,0,371478.16
404400,1,0,0,72895.5
404401,2,1,0,969750.0
404402,1,0,0,24223.5
404403,5,2,0,152883.64
404404,3,2,0,326835.0
404405,3,2,0,403500.0
404406,6,1,0,225527.38
404407,5,4,0,101862.92
404408,2,2,0,405000.0
404409,3,2,0,309000.0
404410,5,2,0,2.5426825e+06
404412,1,1,0,4.5e+06
404413,2,1,0,124231.05
404414,9,4,0,620712.0
404415,3,1,0,202500.0
404418,13,1,0,514983.97
404419,7,3,0,181574.36
404420,4,3,0,266355.0
404421,1,0,0,34650.0
404422,4,1,0,19408.05
404425,5,1,0,288000.0
404426,12,4,0,354759.38
404427,2,1,0,4.23e+06
404428,16,7,0,175042.69
404429,4,3,0,711000.0
404430,3,3,0,1.4805e+06
404431,4,1,0,469755.0
404432,2,0,0,96720.75
404433,3,2,0,814995.0
404434,3,0,0,239985.0
404435,4,1,0,209081.25
404436,3,2,0,115717.5
404437,8,2,0,108671.164
404438,6,4,0,361596.0
404439,2,1,0,72897.75
404440,1,0,0,675000.0
404441,3,1,0,513300.0
404443,3,0,0,153475.92
404444,1,0,0,33750.09
404445,8,5,0,1.243435e+06
404446,2,1,0,510750.0
404447,2,1,0,995622.75
404448,10,3,0,242208.45
404449,2,2,0,112500.0
404451,1,0,0,67500.0
404452,1,1,0,81000.0
404453,6,4,0,508214.25
404454,4,1,0,68016.875
404455,1,1,0,5.4e+06
404456,4,0,0,45159.39
404457,4,3,0,287957.25
404458,1,1,0,274500.0
404459,2,0,0,141171.75
404460,12,8,0,547879.1
404462,10,2,0,1.064605e+06
404463,14,1,0,324521.1
404464,10,3,0,1.1498158e+06
404465,2,2,0,254250.0
404466,5,2,0,430057.8
404467,7,4,0,67975.71
404468,3,2,0,292500.0
404469,2,1,0,431975.25
404470,10,6,0,682883.3
404471,6,0,0,2.526114e+06
404473,1,0,0,51433.2
404476,14,2,0,228534.6
404477,7,2,0,353690.44
404478,8,4,0,205558.31
404479,8,2,0,1.5754804e+06
404480,7,3,0,265249.2
404482,7,2,0,1.3738186e+06
404483,1,1,0,105936.66
404484,6,4,0,1.196034e+06
404485,1,1,0,225000.0
404487,5,1,0,283154.4
404488,8,3,0,766115.44
404489,2,1,0,226948.5
404490,9,5,0,120476.61
404491,8,3,0,274235.4
404492,2,0,0,72885.78
404493,3,0,0,86634.57
404494,12,3,0,269678.28
