SK_ID_CURR,N_PREV_APPLICATIONS,N_PREV_REFUSED,N_PREV_APPROVED,PREV_REFUSED_RATIO
402162,2,0,1,0.0
402163,4,1,3,0.25
402164,6,0,3,0.0
402165,3,0,2,0.0
402166,5,2,2,0.4
402167,4,0,3,0.0
402168,5,0,3,0.0
402169,1,0,1,0.0
402170,3,0,3,0.0
402171,1,0,1,0.0
402172,1,0,1,0.0
402173,3,0,3,0.0
402174,2,0,2,0.0
402175,11,6,3,0.5454545454545454
402176,2,0,2,0.0
402177,16,0,7,0.0
402178,3,2,1,0.6666666666666666
402179,4,0,3,0.0
402180,1,0,1,0.0
402181,8,1,4,0.125
402182,7,6,1,0.8571428571428571
402183,11,1,6,0.09090909090909091
402184,3,0,3,0.0
402185,7,0,3,0.0
402186,3,0,3,0.0
402187,2,0,2,0.0
402188,1,0,1,0.0
402189,4,1,2,0.25
402190,8,3,3,0.375
402191,1,0,1,0.0
402193,7,0,6,0.0
402195,1,0,1,0.0
402196,9,2,6,0.2222222222222222
402197,9,0,8,0.0
402198,6,0,5,0.0
402199,7,1,3,0.14285714285714285
402200,4,1,3,0.25
402201,2,0,2,0.0
402202,1,0,1,0.0
402203,1,0,1,0.0
402204,3,0,2,0.0
402205,6,1,3,0.16666666666666666
402206,3,0,3,0.0
402207,10,1,3,0.1
402208,2,0,2,0.0
402209,1,0,1,0.0
402210,4,0,3,0.0
402211,1,0,1,0.0
402212,4,0,4,0.0
402213,1,0,1,0.0
402214,1,0,1,0.0
402215,4,0,3,0.0
402216,2,0,2,0.0
402217,1,0,1,0.0
402218,9,3,6,0.3333333333333333
402219,9,2,5,0.2222222222222222
402220,4,0,4,0.0
402221,6,0,5,0.0
402222,7,2,5,0.2857142857142857
402223,2,0,2,0.0
402224,3,0,3,0.0
402225,3,0,1,0.0
402226,16,3,6,0.1875
402227,4,1,3,0.25
402228,4,0,4,0.0
402229,5,2,3,0.4
402230,2,0,2,0.0
402231,4,0,2,0.0
402232,5,1,4,0.2
402233,4,0,2,0.0
402234,5,1,3,0.2
402235,5,3,2,0.6
402236,5,0,2,0.0
402237,1,0,1,0.0
402238,9,2,7,0.2222222222222222
402239,3,0,3,0.0
402240,5,0,4,0.0
402241,19,10,2,0.5263157894736842
402243,9,3,3,0.3333333333333333
402244,2,0,2,0.0
402245,1,0,1,0.0
402246,7,0,5,0.0
402247,5,0,3,0.0
402248,1,0,1,0.0
402249,4,1,1,0.25
402250,3,0,3,0.0
402251,6,3,3,0.5
402252,22,6,5,0.2727272727272727
402253,3,0,3,0.0
402254,2,0,1,0.0
402255,4,1,2,0.25
402256,4,2,2,0.5
402257,4,1,2,0.25
402258,4,1,3,0.25
402259,16,3,11,0.1875
402260,12,0,8,0.0
402261,4,1,2,0.25
402262,2,0,1,0.0
402263,13,10,2,0.7692307692307693
402264,14,0,9,0.0
402265,10,1,5,0.1
402266,4,1,3,0.25
402267,4,2,2,0.5
402268,10,0,5,0.0
402269,6,0,6,0.0
402270,3,0,3,0.0
402271,11,6,4,0.5454545454545454
402272,4,0,3,0.0
402273,1,0,1,0.0
402274,4,0,4,0.0
402275,6,1,4,0.16666666666666666
402276,1,0,1,0.0
402277,1,0,1,0.0
402278,1,0,1,0.0
402279,9,0,5,0.0
402280,14,1,7,0.07142857142857142
402281,3,0,2,0.0
402282,1,0,1,0.0
402283,3,0,2,0.0
402284,6,1,3,0.16666666666666666
402285,3,0,3,0.0
402286,2,0,2,0.0
402287,9,3,6,0.3333333333333333
402288,5,0,5,0.0
402289,10,4,6,0.4
402290,4,0,3,0.0
402291,8,1,4,0.125
402292,7,1,4,0.14285714285714285
402293,9,4,3,0.4444444444444444
402294,4,0,4,0.0
402295,3,0,2,0.0
402296,10,1,7,0.1
402297,2,0,2,0.0
402298,3,2,1,0.6666666666666666
402299,2,0,2,0.0
402301,2,1,1,0.5
402302,10,1,7,0.1
402303,10,1,6,0.1
402304,3,0,3,0.0
402305,5,0,3,0.0
402306,9,2,4,0.2222222222222222
402307,8,2,4,0.25
402308,6,1,4,0.16666666666666666
402309,1,0,1,0.0
402310,3,0,2,0.0
402311,2,0,2,0.0
402312,3,0,1,0.0
402313,2,1,1,0.5
402314,2,0,2,0.0
402315,3,0,2,0.0
402316,1,0,1,0.0
402317,1,0,1,0.0
402318,4,0,3,0.0
402319,6,0,6,0.0
402320,6,1,3,0.16666666666666666
402321,5,1,3,0.2
402322,2,0,2,0.0
402323,16,5,8,0.3125
402324,5,1,3,0.2
402325,1,0,1,0.0
402326,4,0,4,0.0
402327,12,0,6,0.0
402328,4,1,2,0.25
402329,5,0,4,0.0
402330,3,0,3,0.0
402331,13,2,8,0.15384615384615385
402332,5,0,5,0.0
402333,2,0,2,0.0
402334,11,2,6,0.18181818181818182
402335,3,0,3,0.0
402336,7,0,5,0.0
402337,1,0,1,0.0
402338,14,6,6,0.42857142857142855
402339,3,0,1,0.0
402340,5,0,3,0.0
402341,2,0,2,0.0
402342,5,2,3,0.4
402343,3,1,2,0.3333333333333333
402344,1,0,1,0.0
402345,8,0,6,0.0
402346,22,2,10,0.09090909090909091
402347,3,0,3,0.0
402348,14,4,7,0.2857142857142857
402349,3,0,2,0.0
402350,3,0,3,0.0
402351,5,0,4,0.0
402352,2,0,1,0.0
402353,3,0,2,0.0
402354,1,0,1,0.0
402355,3,0,2,0.0
402356,5,0,5,0.0
402357,5,0,4,0.0
402358,4,0,2,0.0
402359,4,0,4,0.0
402360,3,0,2,0.0
402361,6,1,4,0.16666666666666666
402362,4,1,3,0.25
402363,5,0,3,0.0
402364,14,9,5,0.6428571428571429
402365,2,0,1,0.0
402366,6,0,3,0.0
402367,9,0,8,0.0
402368,3,0,2,0.0
402369,2,1,1,0.5
402370,1,0,1,0.0
402371,4,2,1,0.5
402372,1,0,1,0.0
402373,2,0,1,0.0
402374,13,6,1,0.46153846153846156
402375,3,0,3,0.0
402376,5,0,3,0.0
402377,3,0,3,0.0
402378,3,0,3,0.0
402379,2,0,1,0.0
402380,4,1,3,0.25
402381,4,0,3,0.0
402382,1,0,1,0.0
402383,8,3,2,0.375
402384,11,2,4,0.18181818181818182
402385,5,0,3,0.0
402386,1,0,1,0.0
402387,7,2,4,0.2857142857142857
402389,6,1,3,0.16666666666666666
402390,1,0,1,0.0
402391,28,15,12,0.5357142857142857
402392,4,0,4,0.0
402393,6,2,4,0.3333333333333333
402394,11,1,8,0.09090909090909091
402395,9,0,8,0.0
402396,8,1,4,0.125
402397,3,0,3,0.0
402398,4,0,4,0.0
402399,10,2,5,0.2
402400,3,0,3,0.0
402401,7,1,6,0.14285714285714285
402402,15,8,1,0.5333333333333333
402403,2,0,1,0.0
402404,2,0,2,0.0
402405,6,1,4,0.16666666666666666
402406,4,0,4,0.0
402407,5,2,3,0.4
402408,3,1,2,0.3333333333333333
402409,2,0,2,0.0
402410,4,0,3,0.0
402411,2,1,0,0.5
402412,10,4,5,0.4
402413,9,2,6,0.2222222222222222
402414,5,2,2,0.4
402415,9,5,4,0.5555555555555556
402416,7,1,5,0.14285714285714285
402417,3,0,3,0.0
402418,3,0,3,0.0
402419,3,0,3,0.0
402420,1,0,1,0.0
402421,1,0,1,0.0
402422,2,0,2,0.0
402423,6,0,6,0.0
402424,5,0,5,0.0
402425,4,0,4,0.0
402426,4,0,4,0.0
402428,3,0,2,0.0
402429,2,0,2,0.0
402430,6,1,5,0.16666666666666666
402431,6,0,6,0.0
402432,2,0,2,0.0
402433,1,0,1,0.0
402434,2,0,2,0.0
402435,6,0,5,0.0
402436,3,0,2,0.0
402437,2,1,1,0.5
402438,3,1,2,0.3333333333333333
402439,1,0,1,0.0
402440,4,2,2,0.5
402441,10,2,5,0.2
402442,8,3,4,0.375
402443,2,1,1,0.5
402444,2,0,2,0.0
402445,1,0,1,0.0
402446,5,0,3,0.0
402447,2,0,2,0.0
402448,1,0,1,0.0
402449,5,1,4,0.2
402450,7,0,4,0.0
402451,4,0,4,0.0
402452,6,0,6,0.0
402453,6,2,3,0.3333333333333333
402454,6,1,4,0.16666666666666666
402455,4,2,2,0.5
402457,3,1,2,0.3333333333333333
402458,7,4,2,0.5714285714285714
402459,5,1,4,0.2
402460,8,1,5,0.125
402461,2,0,2,0.0
402462,3,0,3,0.0
402463,10,0,9,0.0
402464,4,0,4,0.0
402465,3,0,3,0.0
402466,3,0,3,0.0
402467,7,2,4,0.2857142857142857
402468,3,1,2,0.3333333333333333
402469,1,0,1,0.0
402470,7,0,6,0.0
402471,1,0,1,0.0
402472,10,2,3,0.2
402473,6,0,5,0.0
402474,6,1,2,0.16666666666666666
402475,15,0,12,0.0
402476,5,0,5,0.0
402477,6,1,4,0.16666666666666666
402478,15,4,8,0.26666666666666666
402479,4,0,3,0.0
402480,4,2,2,0.5
402481,1,0,1,0.0
402482,1,0,1,0.0
402483,1,0,1,0.0
402484,6,1,5,0.16666666666666666
402485,6,4,2,0.6666666666666666
402486,2,0,2,0.0
402487,4,0,4,0.0
402488,6,1,5,0.16666666666666666
402489,4,1,3,0.25
402490,6,0,4,0.0
402491,21,6,3,0.2857142857142857
402492,5,0,4,0.0
402494,4,0,3,0.0
402495,13,1,6,0.07692307692307693
402496,5,0,2,0.0
402497,2,0,2,0.0
402498,2,0,2,0.0
402499,3,0,3,0.0
402500,5,0,4,0.0
402501,5,0,5,0.0
402502,9,1,4,0.1111111111111111
402503,8,4,3,0.5
402504,11,0,6,0.0
402505,5,1,3,0.2
402506,8,0,6,0.0
402507,4,0,4,0.0
402509,5,0,3,0.0
402510,8,1,3,0.125
402511,4,0,2,0.0
402512,2,1,1,0.5
402513,4,2,2,0.5
402514,3,0,2,0.0
402515,6,0,5,0.0
402516,1,0,1,0.0
402517,2,0,1,0.0
402518,5,0,5,0.0
402519,13,0,5,0.0
402520,3,0,2,0.0
402521,2,0,2,0.0
402522,1,0,1,0.0
402523,4,0,4,0.0
402524,8,1,6,0.125
402525,7,0,4,0.0
402526,1,0,1,0.0
402527,1,0,1,0.0
402528,1,0,1,0.0
402529,1,0,1,0.0
402531,1,0,1,0.0
402532,5,0,5,0.0
402533,5,0,5,0.0
402534,3,1,2,0.3333333333333333
402535,3,0,2,0.0
402536,6,1,5,0.16666666666666666
402537,8,0,5,0.0
402538,5,0,5,0.0
402539,4,0,1,0.0
402540,1,0,1,0.0
402541,1,0,1,0.0
402542,1,0,1,0.0
402543,2,0,2,0.0
402544,2,1,1,0.5
402545,10,1,7,0.1
402546,2,0,2,0.0
402547,4,0,4,0.0
402548,7,1,3,0.14285714285714285
402549,7,0,1,0.0
402550,1,0,1,0.0
402551,2,0,2,0.0
402552,3,1,2,0.3333333333333333
402553,10,2,5,0.2
402554,1,0,1,0.0
402555,20,10,6,0.5
402556,4,0,1,0.0
402557,1,0,1,0.0
402558,2,0,2,0.0
402559,2,0,2,0.0
402560,8,0,5,0.0
402561,1,0,1,0.0
402563,5,0,5,0.0
402564,4,0,4,0.0
402565,3,1,1,0.3333333333333333
402566,3,0,2,0.0
402567,1,0,1,0.0
402568,12,0,10,0.0
402569,3,0,3,0.0
402570,3,0,3,0.0
402571,3,0,3,0.0
402572,7,3,4,0.42857142857142855
402573,4,1,2,0.25
402574,9,1,6,0.1111111111111111
402575,7,4,3,0.5714285714285714
402576,1,0,1,0.0
402577,3,0,2,0.0
402578,9,6,3,0.6666666666666666
402579,5,1,3,0.2
402580,2,0,2,0.0
402581,6,4,2,0.6666666666666666
402582,4,0,2,0.0
402583,2,0,2,0.0
402584,1,0,1,0.0
402586,5,2,1,0.4
402587,1,0,1,0.0
402588,1,0,1,0.0
402589,2,0,1,0.0
402591,5,0,4,0.0
402592,6,3,2,0.5
402593,3,0,3,0.0
402594,1,0,1,0.0
402595,8,3,4,0.375
402596,1,0,1,0.0
402597,1,0,1,0.0
402601,2,0,2,0.0
402602,5,1,4,0.2
402603,1,0,1,0.0
402604,1,0,1,0.0
402605,7,1,2,0.14285714285714285
402606,3,1,1,0.3333333333333333
402607,1,0,1,0.0
402608,1,0,1,0.0
402609,1,0,1,0.0
402610,5,0,4,0.0
402611,1,0,1,0.0
402612,4,0,4,0.0
402613,1,0,1,0.0
402614,4,2,1,0.5
402615,1,0,1,0.0
402616,3,0,3,0.0
402617,1,0,1,0.0
402618,4,1,1,0.25
402620,4,0,4,0.0
402621,4,0,4,0.0
402622,3,0,3,0.0
402623,9,0,3,0.0
402625,2,0,1,0.0
402626,1,0,1,0.0
402629,2,1,1,0.5
402631,3,0,3,0.0
402633,5,1,4,0.2
402634,1,0,1,0.0
402636,4,1,3,0.25
402637,2,0,1,0.0
402638,2,1,1,0.5
402639,1,0,1,0.0
402640,3,2,1,0.6666666666666666
402641,19,7,6,0.3684210526315789
402642,1,0,1,0.0
402643,4,0,4,0.0
402644,7,0,5,0.0
402645,7,3,1,0.42857142857142855
402648,1,0,1,0.0
402649,4,0,4,0.0
402650,6,0,6,0.0
402653,1,0,1,0.0
402654,6,0,4,0.0
402655,1,0,1,0.0
402656,7,0,7,0.0
402658,1,0,1,0.0
402659,2,0,1,0.0
402660,1,0,1,0.0
402661,8,0,7,0.0
402662,6,0,4,0.0
402664,1,0,1,0.0
402665,1,0,1,0.0
402666,1,0,1,0.0
402667,1,0,1,0.0
402668,1,0,1,0.0
402669,1,0,1,0.0
402670,1,0,1,0.0
402671,2,0,1,0.0
402672,6,4,1,0.6666666666666666
402673,11,1,7,0.09090909090909091
402674,1,0,1,0.0
402676,1,0,1,0.0
402677,6,0,3,0.0
402678,6,0,5,0.0
402679,1,0,1,0.0
402680,1,0,1,0.0
402682,2,0,2,0.0
402683,1,0,1,0.0
402685,5,2,3,0.4
402686,1,0,1,0.0
402687,1,0,1,0.0
402688,1,0,1,0.0
402689,3,2,1,0.6666666666666666
402690,2,0,2,0.0
402691,1,0,1,0.0
402692,3,0,3,0.0
402693,2,0,2,0.0
402695,5,1,3,0.2
402697,3,0,3,0.0
402698,1,0,1,0.0
402699,3,2,1,0.6666666666666666
402700,2,0,2,0.0
402707,1,0,1,0.0
402708,11,7,4,0.6363636363636364
402709,1,0,1,0.0
402710,1,0,1,0.0
402711,1,0,1,0.0
402712,1,0,1,0.0
402715,3,0,3,0.0
402716,2,1,1,0.5
402717,1,0,1,0.0
402718,6,0,5,0.0
402719,2,1,1,0.5
402722,1,0,1,0.0
402723,1,0,1,0.0
402724,3,0,3,0.0
402725,2,0,2,0.0
402726,2,0,2,0.0
402727,3,0,3,0.0
402729,2,0,2,0.0
402730,7,1,2,0.14285714285714285
402732,10,0,8,0.0
402735,2,0,1,0.0
402736,3,0,1,0.0
402737,2,1,1,0.5
402738,7,3,4,0.42857142857142855
402739,3,0,2,0.0
402740,3,0,3,0.0
402741,3,0,2,0.0
402742,1,0,1,0.0
402743,9,3,5,0.3333333333333333
402744,1,0,1,0.0
402746,7,2,2,0.2857142857142857
402747,1,0,1,0.0
402748,3,0,3,0.0
402749,4,2,1,0.5
402750,13,6,4,0.46153846153846156
402751,1,0,1,0.0
402752,3,1,2,0.3333333333333333
402755,1,0,1,0.0
402756,3,0,3,0.0
402757,1,0,1,0.0
402759,1,0,1,0.0
402760,1,0,1,0.0
402761,3,0,3,0.0
402764,2,0,2,0.0
402766,1,0,1,0.0
402767,8,2,6,0.25
402768,1,0,1,0.0
402769,5,0,4,0.0
402770,3,0,2,0.0
402772,2,0,1,0.0
402773,4,0,4,0.0
402774,8,1,7,0.125
402776,15,11,2,0.7333333333333333
402777,3,0,3,0.0
402778,3,2,1,0.6666666666666666
402779,3,0,3,0.0
402780,1,0,1,0.0
402781,8,2,4,0.25
402782,6,1,4,0.16666666666666666
402784,2,0,2,0.0
402785,12,6,6,0.5
402786,1,0,1,0.0
402787,2,0,2,0.0
402789,5,1,4,0.2
402790,4,0,2,0.0
402792,3,0,3,0.0
402793,1,0,1,0.0
402794,2,0,1,0.0
402795,2,0,2,0.0
402796,1,0,1,0.0
402797,1,0,1,0.0
402798,1,0,1,0.0
402799,2,0,1,0.0
402800,1,0,1,0.0
402801,1,0,1,0.0
402802,1,0,1,0.0
402803,3,1,2,0.3333333333333333
402804,2,0,2,0.0
402805,3,1,2,0.3333333333333333
402806,1,0,1,0.0
402807,5,1,4,0.2
402808,1,0,1,0.0
402809,1,0,1,0.0
402810,4,2,2,0.5
402811,4,1,2,0.25
402812,7,5,2,0.7142857142857143
402814,4,0,4,0.0
402815,26,8,6,0.3076923076923077
402816,5,1,4,0.2
402817,2,1,1,0.5
402818,2,0,2,0.0
402819,1,0,1,0.0
402820,1,0,1,0.0
402821,1,0,1,0.0
402822,3,0,3,0.0
402823,1,0,1,0.0
402824,1,0,1,0.0
402825,2,0,2,0.0
402826,5,0,5,0.0
402829,4,2,2,0.5
402830,4,0,3,0.0
402831,3,0,3,0.0
402834,4,0,4,0.0
402835,1,0,1,0.0
402836,1,0,1,0.0
402837,1,0,1,0.0
402838,10,2,7,0.2
402839,2,0,2,0.0
402840,1,0,1,0.0
402841,4,1,2,0.25
402842,7,0,7,0.0
402843,1,0,1,0.0
402845,2,0,2,0.0
402846,5,0,3,0.0
402847,2,0,1,0.0
402849,3,2,1,0.6666666666666666
402850,4,1,2,0.25
402851,1,0,1,0.0
402852,3,1,1,0.3333333333333333
402853,1,0,1,0.0
402854,1,0,1,0.0
402856,4,3,1,0.75
402858,1,0,1,0.0
402859,2,0,2,0.0
402860,1,0,1,0.0
402861,2,0,2,0.0
402862,4,1,3,0.25
402863,1,0,1,0.0
402864,4,0,3,0.0
402865,4,0,4,0.0
402866,3,1,2,0.3333333333333333
402867,2,0,2,0.0
402868,2,0,2,0.0
402869,2,0,2,0.0
402870,11,5,6,0.45454545454545453
402871,3,0,2,0.0
402873,1,0,1,0.0
402875,4,0,4,0.0
402876,2,0,2,0.0
402877,5,1,4,0.2
402878,3,1,1,0.3333333333333333
402879,8,1,5,0.125
402881,6,0,6,0.0
402882,4,0,4,0.0
402883,3,0,3,0.0
402884,6,4,1,0.6666666666666666
402885,13,2,10,0.15384615384615385
402887,6,1,2,0.16666666666666666
402888,1,0,1,0.0
402894,6,0,2,0.0
402895,12,0,9,0.0
402896,1,0,1,0.0
402897,4,4,0,1.0
402898,4,0,4,0.0
402899,1,0,1,0.0
402901,2,1,1,0.5
402903,3,0,3,0.0
402904,6,0,4,0.0
402906,1,0,1,0.0
402907,1,0,1,0.0
402909,3,0,2,0.0
402910,1,0,1,0.0
402911,5,0,5,0.0
402912,3,1,2,0.3333333333333333
402914,1,0,1,0.0
402915,1,0,1,0.0
402916,2,0,2,0.0
402917,2,0,1,0.0
402918,2,0,2,0.0
402919,5,2,3,0.4
402920,5,0,5,0.0
402921,1,0,1,0.0
402923,1,0,1,0.0
402924,1,0,1,0.0
402925,7,2,5,0.2857142857142857
402926,1,0,1,0.0
402927,5,1,4,0.2
402928,1,0,1,0.0
402929,2,0,2,0.0
402930,3,2,1,0.6666666666666666
402931,8,2,6,0.25
402932,1,0,1,0.0
402933,1,0,1,0.0
402934,1,0,1,0.0
402935,2,0,2,0.0
402936,4,0,3,0.0
402937,2,0,1,0.0
402938,6,3,2,0.5
402939,2,0,2,0.0
402940,2,0,1,0.0
402942,4,0,3,0.0
402943,3,0,3,0.0
402944,1,0,1,0.0
402945,5,1,3,0.2
402946,1,0,1,0.0
402949,1,1,0,1.0
402950,25,15,4,0.6
402951,2,0,2,0.0
402953,8,1,4,0.125
402954,8,4,4,0.5
402955,2,0,2,0.0
402956,1,0,1,0.0
402957,5,0,3,0.0
402962,1,0,1,0.0
402963,4,0,4,0.0
402965,1,0,1,0.0
402966,3,1,1,0.3333333333333333
402967,1,0,1,0.0
402970,2,0,2,0.0
402973,1,0,1,0.0
402974,2,0,2,0.0
402975,9,0,5,0.0
402976,9,1,4,0.1111111111111111
402977,2,0,1,0.0
402978,6,1,3,0.16666666666666666
402979,6,3,3,0.5
402980,5,0,4,0.0
402981,1,0,1,0.0
402982,8,0,5,0.0
402985,17,8,8,0.47058823529411764
402986,4,3,1,0.75
402987,4,0,3,0.0
402988,9,0,4,0.0
402989,7,0,4,0.0
402990,1,0,1,0.0
402991,8,1,3,0.125
402992,1,0,1,0.0
402993,3,1,1,0.3333333333333333
402994,1,0,1,0.0
402995,3,1,2,0.3333333333333333
402996,2,0,2,0.0
402999,13,9,4,0.6923076923076923
403001,18,5,5,0.2777777777777778
403002,9,4,3,0.4444444444444444
403003,4,0,4,0.0
403004,5,0,3,0.0
403005,1,0,1,0.0
403006,8,0,5,0.0
403007,2,1,1,0.5
403008,2,0,2,0.0
403009,1,0,1,0.0
403010,1,0,1,0.0
403011,5,0,3,0.0
403012,9,1,8,0.1111111111111111
403013,8,3,2,0.375
403014,3,0,3,0.0
403015,6,0,6,0.0
403016,12,3,5,0.25
403017,2,1,1,0.5
403018,11,2,5,0.18181818181818182
403019,2,0,2,0.0
403020,3,1,2,0.3333333333333333
403021,4,1,3,0.25
403022,2,0,1,0.0
403023,7,2,5,0.2857142857142857
403024,1,0,1,0.0
403025,4,2,2,0.5
403026,8,4,2,0.5
403027,5,0,3,0.0
403028,4,2,2,0.5
403029,9,0,6,0.0
403030,2,0,2,0.0
403031,1,0,1,0.0
403032,5,2,2,0.4
403033,2,0,2,0.0
403034,6,0,4,0.0
403035,6,3,2,0.5
403036,9,0,5,0.0
403037,16,2,14,0.125
403038,4,0,3,0.0
403039,3,0,3,0.0
403040,7,4,2,0.5714285714285714
403041,8,0,7,0.0
403042,5,1,2,0.2
403043,9,1,8,0.1111111111111111
403044,5,3,2,0.6
403045,2,0,2,0.0
403046,4,0,3,0.0
403047,9,1,4,0.1111111111111111
403048,7,3,4,0.42857142857142855
403049,3,1,2,0.3333333333333333
403050,2,0,2,0.0
403051,3,0,2,0.0
403052,11,5,6,0.45454545454545453
403053,4,0,4,0.0
403054,19,5,7,0.2631578947368421
403055,13,7,4,0.5384615384615384
403056,1,0,1,0.0
403057,7,6,1,0.8571428571428571
403058,9,0,9,0.0
403060,7,0,6,0.0
403061,4,0,4,0.0
403062,3,0,2,0.0
403063,7,0,4,0.0
403064,3,1,2,0.3333333333333333
403065,5,2,2,0.4
403066,9,2,7,0.2222222222222222
403067,6,2,3,0.3333333333333333
403068,3,1,2,0.3333333333333333
403069,3,0,2,0.0
403070,8,0,3,0.0
403071,1,0,1,0.0
403072,1,0,1,0.0
403073,4,0,1,0.0
403074,1,0,1,0.0
403075,3,0,3,0.0
403076,5,0,5,0.0
403077,2,0,2,0.0
403078,4,2,1,0.5
403079,3,0,3,0.0
403080,2,1,1,0.5
403081,2,0,2,0.0
403082,8,1,6,0.125
403083,2,0,2,0.0
403084,4,0,4,0.0
403085,4,1,3,0.25
403086,3,0,1,0.0
403087,1,0,1,0.0
403088,19,5,4,0.2631578947368421
403089,15,6,7,0.4
403090,2,0,0,0.0
403091,4,0,3,0.0
403092,1,0,1,0.0
403093,1,0,1,0.0
403094,3,0,3,0.0
403095,6,0,6,0.0
403096,5,2,3,0.4
403097,8,1,4,0.125
403098,10,4,4,0.4
403099,2,0,2,0.0
403100,2,0,1,0.0
403101,1,0,1,0.0
403102,1,0,1,0.0
403103,3,2,1,0.6666666666666666
403104,8,0,5,0.0
403105,3,0,2,0.0
403106,2,0,2,0.0
403107,3,0,2,0.0
403108,7,3,3,0.42857142857142855
403109,7,1,4,0.14285714285714285
403110,4,0,3,0.0
403111,5,1,4,0.2
403112,5,2,3,0.4
403113,17,2,13,0.11764705882352941
403114,5,0,5,0.0
403115,5,0,5,0.0
403116,24,9,7,0.375
403117,3,0,3,0.0
403118,7,2,4,0.2857142857142857
403119,3,1,2,0.3333333333333333
403120,2,0,2,0.0
403121,4,0,4,0.0
403122,1,0,1,0.0
403123,4,0,2,0.0
403124,10,1,3,0.1
403125,2,1,1,0.5
403126,12,0,10,0.0
403127,1,0,1,0.0
403128,2,0,2,0.0
403129,6,3,3,0.5
403130,6,1,3,0.16666666666666666
403131,15,8,2,0.5333333333333333
403132,4,0,4,0.0
403133,16,3,10,0.1875
403134,4,0,4,0.0
403135,11,2,4,0.18181818181818182
403136,13,1,4,0.07692307692307693
403137,9,0,8,0.0
403138,10,0,8,0.0
403139,30,24,3,0.8
403140,8,1,7,0.125
403141,7,0,6,0.0
403142,3,0,3,0.0
403143,5,1,4,0.2
403144,4,1,3,0.25
403145,5,4,1,0.8
403146,5,0,5,0.0
403147,1,0,1,0.0
403148,4,2,2,0.5
403149,4,0,4,0.0
403150,1,0,1,0.0
403151,4,0,4,0.0
403152,2,0,2,0.0
403153,10,0,5,0.0
403154,2,0,2,0.0
403155,4,2,2,0.5
403156,2,0,2,0.0
403158,6,3,3,0.5
403159,2,0,2,0.0
403160,8,1,7,0.125
403161,16,2,11,0.125
403162,9,1,6,0.1111111111111111
403163,4,0,2,0.0
403164,5,0,5,0.0
403165,4,2,2,0.5
403166,1,0,1,0.0
403167,2,1,1,0.5
403168,2,0,2,0.0
403169,1,0,1,0.0
403170,3,0,2,0.0
403171,6,0,4,0.0
403172,2,0,1,0.0
403173,17,2,6,0.11764705882352941
403174,1,0,1,0.0
403175,4,0,4,0.0
403176,3,1,2,0.3333333333333333
403177,8,5,2,0.625
403178,3,0,2,0.0
403179,5,0,3,0.0
403180,2,0,2,0.0
403181,6,0,5,0.0
403182,1,0,1,0.0
403183,9,1,3,0.1111111111111111
403184,12,3,6,0.25
403185,2,0,2,0.0
403186,24,5,13,0.20833333333333334
403187,17,8,2,0.47058823529411764
403188,9,0,8,0.0
403189,3,0,3,0.0
403190,1,0,0,0.0
403191,1,0,1,0.0
403192,3,1,2,0.3333333333333333
403193,21,8,5,0.38095238095238093
403194,1,0,1,0.0
403195,5,0,3,0.0
403196,8,2,4,0.25
403197,1,0,1,0.0
403198,3,0,2,0.0
403199,4,0,2,0.0
403200,1,0,1,0.0
403201,7,2,4,0.2857142857142857
403202,2,0,2,0.0
403203,18,5,6,0.2777777777777778
403204,7,1,4,0.14285714285714285
403206,6,0,5,0.0
403207,2,0,2,0.0
403208,5,1,4,0.2
403209,4,0,3,0.0
403210,2,0,2,0.0
403211,6,0,5,0.0
403212,3,0,2,0.0
403213,1,0,1,0.0
403214,2,1,1,0.5
403216,3,0,3,0.0
403217,1,0,1,0.0
403218,1,0,1,0.0
403220,1,0,1,0.0
403221,1,0,1,0.0
403222,4,0,3,0.0
403223,1,0,1,0.0
403225,9,0,5,0.0
403226,3,0,2,0.0
403227,3,0,3,0.0
403228,5,2,2,0.4
403229,10,1,7,0.1
403230,1,0,1,0.0
403231,5,0,4,0.0
403232,5,1,1,0.2
403233,5,0,4,0.0
403234,1,0,1,0.0
403235,1,0,1,0.0
403236,11,1,8,0.09090909090909091
403237,6,0,4,0.0
403238,10,1,9,0.1
403239,6,3,1,0.5
403241,7,1,3,0.14285714285714285
403242,6,2,4,0.3333333333333333
403243,3,0,3,0.0
403244,8,3,2,0.375
403245,11,1,5,0.09090909090909091
403246,2,0,2,0.0
403247,8,3,4,0.375
403248,10,3,6,0.3
403249,9,0,8,0.0
403250,3,2,1,0.6666666666666666
403251,12,0,7,0.0
403252,4,1,3,0.25
403253,2,0,2,0.0
403254,6,1,4,0.16666666666666666
403255,7,0,5,0.0
403256,4,0,2,0.0
403257,13,2,9,0.15384615384615385
403259,7,0,5,0.0
403260,7,1,3,0.14285714285714285
403261,2,0,1,0.0
403262,4,1,2,0.25
403263,14,2,7,0.14285714285714285
403264,7,3,2,0.42857142857142855
403265,1,0,1,0.0
403266,8,2,6,0.25
403267,4,0,4,0.0
403268,2,1,1,0.5
403269,3,0,2,0.0
403270,7,2,3,0.2857142857142857
403271,4,1,2,0.25
403272,3,0,3,0.0
403273,2,0,2,0.0
403274,1,0,1,0.0
403276,5,2,3,0.4
403277,1,0,1,0.0
403278,4,0,3,0.0
403279,3,0,2,0.0
